respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0351,1,1,3,3,5,4,2,4,4,4,2,5,1,1,5,3,2,1,2,1,3,4,4,1,2,3,4,4,2,2,5,4,3,3,3,1,1,2,4,1,1,3,1,4,3,5,1,5,4,4,1,1,4,2,3,3,5,3,2,5,3,3,2,2,4,4,5,4,3,2,5,3,2,4,5,3,1,3,4,4,1,2,5,4,2,1,1,3,1,3,3,2,3,3,3,US,en,34,F,master,mobile,ads,15.412559841763668
R0352,0,0,3,4,3,5,1,2,4,4,5,5,4,3,2,1,3,5,2,1,1,4,2,2,2,5,1,4,4,1,3,4,4,4,4,3,1,2,2,4,5,2,4,1,1,4,2,1,5,5,4,3,2,1,4,3,1,5,3,4,1,4,5,2,2,4,3,5,3,1,2,4,2,4,3,4,3,1,3,1,2,1,4,1,5,5,5,3,5,5,5,3,1,2,1,RU,ru,61,M,master,mobile,organic,17.05680898381113
R0353,0,1,4,2,2,3,3,2,2,2,3,3,3,5,3,4,4,4,4,4,3,3,2,4,3,2,3,2,2,3,1,4,3,3,3,1,5,4,4,1,3,3,3,2,4,4,3,4,3,2,4,1,1,2,1,2,1,2,4,4,2,4,5,5,5,5,5,1,4,5,1,4,2,1,1,4,1,3,2,4,3,1,2,4,2,2,5,3,2,3,5,3,3,4,2,DE,de,62,F,master,mobile,panel,26.66588358816744
R0354,0,0,2,1,1,3,3,1,3,1,1,3,1,2,5,2,5,1,4,1,3,1,2,4,2,3,2,3,2,4,5,5,3,3,1,3,4,4,3,3,2,2,4,1,5,2,4,1,3,1,1,1,2,3,4,2,2,4,2,5,5,5,1,2,2,5,2,3,1,3,5,4,1,1,5,4,4,2,5,2,1,3,1,3,4,4,4,1,5,3,3,5,4,1,2,US,en,29,F,phd,desktop,ads,17.876493620985404
R0355,1,1,1,4,3,5,5,4,4,2,3,4,4,1,5,3,2,3,2,5,5,4,3,2,4,2,3,3,4,3,4,1,1,1,2,3,1,1,5,3,5,4,3,1,2,1,2,2,2,5,1,1,4,5,2,2,2,2,2,2,4,4,1,3,5,3,5,3,4,5,3,2,4,3,4,1,5,4,5,4,2,3,2,4,5,5,1,3,1,4,3,2,2,4,3,US,en,27,M,secondary,desktop,panel,16.215539581589017
R0356,0,1,4,2,5,5,4,3,3,5,2,4,1,5,4,1,4,3,2,3,2,2,3,1,3,1,3,3,3,4,2,2,4,3,4,5,5,5,3,4,2,4,3,5,1,4,5,4,2,5,1,4,1,3,2,1,2,3,3,1,1,3,1,1,4,5,5,4,3,3,5,5,2,4,2,3,5,3,4,4,2,4,3,1,3,4,3,2,2,5,5,2,1,4,4,IN,en,20,M,bachelor,desktop,panel,16.764838035700443
R0357,1,0,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,5,3,5,3,4,3,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,IN,en,48,M,master,desktop,panel,17.430960336217005
R0358,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,3,5,3,3,3,2,3,3,3,3,3,3,3,3,4,5,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,RU,ru,45,F,phd,desktop,panel,17.32791864948473
R0359,1,0,2,3,3,1,1,3,1,4,3,3,5,3,3,5,2,3,2,5,3,4,4,3,3,3,5,3,5,1,5,3,2,5,4,5,1,4,3,2,4,4,3,2,3,4,3,2,3,3,4,5,2,3,2,3,3,4,4,3,3,5,5,1,4,3,5,2,4,2,3,5,2,4,3,2,5,4,5,3,4,4,5,1,3,2,2,1,3,3,3,3,3,2,3,IN,en,52,F,secondary,desktop,ads,15.19270051195028
R0360,1,1,4,1,2,4,5,2,3,1,4,1,5,4,4,3,3,3,2,4,2,3,3,4,4,3,1,3,4,2,2,1,3,2,4,3,5,2,2,2,4,4,4,1,4,5,5,5,5,5,2,3,2,3,3,3,1,3,2,2,3,3,3,3,4,1,2,4,3,5,4,3,3,4,3,3,2,5,3,4,4,4,1,3,2,2,1,3,5,3,1,5,2,3,5,US,en,51,M,bachelor,mobile,ads,28.605062977218505
R0361,1,1,2,3,4,2,1,5,3,5,2,2,1,2,2,2,2,3,5,3,4,1,5,3,5,4,3,5,2,5,2,3,1,1,1,4,1,1,2,5,1,1,1,4,1,2,1,2,2,1,2,4,5,5,5,4,5,5,4,3,3,2,2,3,2,2,4,2,4,3,5,2,5,5,5,4,4,4,3,2,2,2,3,4,3,3,1,3,5,5,1,4,5,2,3,US,en,27,F,master,desktop,ads,29.608336927259952
R0362,1,0,5,4,3,3,3,2,4,4,3,5,2,3,3,4,1,3,5,3,3,1,4,5,2,5,3,2,5,5,4,1,3,4,1,5,1,1,1,5,1,1,3,3,3,4,2,5,4,5,1,2,4,5,5,4,5,4,3,3,5,4,3,1,2,4,2,3,3,2,4,3,4,5,3,5,3,5,4,3,5,3,1,3,2,3,3,2,3,4,2,3,1,4,2,DE,de,38,F,phd,desktop,ads,16.220544350941758
R0363,0,1,2,2,1,2,4,5,2,4,5,4,1,2,4,1,2,4,5,5,4,1,1,2,3,1,1,2,2,2,2,5,4,2,1,1,4,3,3,4,4,2,2,1,1,3,5,5,3,2,4,3,2,1,5,2,4,5,3,5,1,1,4,4,1,1,5,1,2,2,3,2,3,3,4,2,2,3,5,4,2,4,1,4,4,2,1,2,2,4,1,1,1,1,3,DE,de,32,M,secondary,desktop,panel,15.859061165530791
R0364,0,0,4,3,2,3,2,3,2,4,4,3,2,2,1,3,1,4,5,3,5,3,4,4,3,5,3,2,2,2,3,4,2,2,1,4,2,3,2,5,2,2,1,3,3,2,3,2,4,2,2,3,4,3,2,4,5,3,3,3,2,2,3,3,2,4,4,1,5,5,1,3,2,3,1,2,2,3,4,2,2,3,5,3,1,5,1,5,4,5,2,3,3,2,4,RU,ru,62,F,phd,desktop,organic,27.58644990426439
R0365,0,1,3,3,4,2,4,3,3,3,3,3,4,3,1,5,4,2,5,3,5,3,5,3,2,4,4,4,4,3,3,3,2,5,1,4,2,2,3,1,1,2,2,5,1,2,5,3,3,4,4,5,3,5,1,2,3,5,4,3,4,3,3,5,3,2,2,3,2,3,3,3,4,4,4,4,4,2,3,3,4,5,3,2,1,1,1,2,2,5,4,4,4,3,4,DE,de,43,F,master,mobile,organic,18.84746646549572
R0366,0,0,1,3,2,3,4,1,3,1,2,2,2,1,5,3,3,5,4,3,4,3,5,3,4,1,2,4,2,5,2,1,1,2,5,4,1,4,3,4,3,3,2,3,3,3,4,1,2,4,2,3,3,2,5,5,3,3,1,1,5,3,4,3,3,3,3,4,4,3,5,3,1,4,5,1,4,4,3,1,4,3,3,3,2,2,5,1,2,4,5,5,4,3,2,DE,de,52,M,secondary,desktop,organic,16.693245384753325
R0367,0,1,2,4,4,3,5,5,4,5,3,3,2,2,4,3,3,4,1,4,4,1,3,2,2,2,4,4,3,3,1,4,1,5,3,1,1,2,5,5,2,1,5,1,1,3,4,3,5,5,2,2,5,1,5,1,4,1,3,3,5,3,3,4,2,1,5,1,4,1,3,3,2,3,2,5,4,3,3,2,3,2,1,3,3,2,2,3,1,5,2,1,5,3,1,IN,en,34,M,bachelor,mobile,ads,15.403293135066077
R0368,1,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,5,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,1,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,5,3,3,3,RU,ru,37,M,secondary,desktop,organic,16.747964336543042
R0369,0,1,3,3,3,3,2,5,3,2,2,3,2,3,2,1,1,5,4,4,5,1,5,3,2,5,1,3,5,1,5,1,4,4,4,1,5,5,5,3,4,4,1,3,3,2,2,2,5,4,4,3,3,3,1,2,1,3,2,3,3,3,5,4,5,4,2,3,4,4,3,3,2,2,1,3,2,5,5,2,4,5,5,1,4,5,5,2,1,1,5,2,1,5,1,DE,de,29,F,master,desktop,organic,29.5684736487126
R0370,0,0,4,5,4,1,5,4,3,2,2,4,1,1,3,1,1,3,2,5,1,4,3,3,4,2,5,2,1,2,3,4,4,5,4,2,1,5,4,1,4,1,3,3,1,3,5,4,3,4,1,4,5,2,2,2,3,2,4,5,5,3,1,5,4,1,5,4,3,5,4,3,2,3,3,3,3,4,5,4,2,4,5,5,4,5,4,3,4,2,4,4,1,1,3,DE,de,23,M,bachelor,desktop,panel,17.063796698673727
R0371,0,0,1,3,5,3,5,1,3,5,1,5,2,3,1,1,1,2,3,5,4,5,1,3,3,3,3,4,1,4,4,5,1,3,1,4,3,3,4,2,4,1,2,4,5,1,4,2,4,2,4,3,3,3,2,1,4,1,5,1,4,2,1,2,4,1,2,3,4,5,1,2,3,4,1,1,1,5,4,2,1,2,5,2,3,5,2,4,3,4,3,2,1,3,1,RU,ru,65,M,bachelor,desktop,panel,18.03913751839127
R0372,1,0,3,5,3,3,2,3,3,4,4,4,2,4,2,2,1,1,2,4,2,4,1,3,4,5,5,4,3,4,1,3,2,3,3,4,2,3,2,3,3,3,4,5,2,3,5,4,4,5,3,5,1,1,5,4,5,2,5,3,5,1,4,1,1,5,5,2,5,1,1,2,2,2,1,2,2,5,5,5,3,2,3,2,3,3,4,2,5,3,1,1,5,5,3,DE,de,64,M,master,desktop,organic,16.137206524275737
R0373,0,0,3,2,5,3,2,5,4,1,3,2,3,4,1,3,3,3,4,2,5,5,4,2,3,3,4,2,1,4,4,5,4,5,4,5,4,5,5,1,2,2,1,2,1,2,3,4,2,5,3,3,4,5,3,1,1,5,3,4,1,3,5,3,4,1,4,3,1,2,2,1,1,3,2,5,4,2,2,1,2,2,4,3,4,2,3,5,2,2,4,5,5,1,3,DE,de,29,M,secondary,desktop,organic,16.819626978622757
R0374,0,0,3,3,5,2,5,4,3,2,4,1,4,4,3,5,5,4,1,2,1,5,4,2,1,2,4,2,1,3,3,4,2,1,2,5,5,2,1,5,4,1,1,3,1,4,3,1,5,1,4,5,2,1,5,3,2,1,2,3,2,5,2,4,3,5,2,5,4,1,1,5,5,5,5,5,3,2,1,3,1,3,3,5,1,3,2,5,1,5,2,5,2,3,1,RU,ru,54,M,phd,desktop,organic,16.410723754599683
R0375,1,1,2,5,4,3,2,4,4,5,2,4,1,1,3,2,2,5,5,1,5,1,5,4,2,4,5,4,1,3,1,5,1,2,3,1,2,5,3,3,5,4,1,5,1,2,1,1,4,2,1,3,2,2,4,5,5,3,4,3,1,4,3,3,2,3,4,3,4,3,5,1,3,3,4,2,2,5,5,4,4,2,3,2,3,4,3,4,3,3,4,2,3,4,3,RU,ru,50,M,bachelor,desktop,ads,28.321172876419524
R0376,1,0,5,5,3,2,3,3,4,5,2,3,2,2,2,2,3,3,4,3,2,3,1,3,3,4,5,4,1,4,2,5,2,1,2,4,1,3,4,4,1,1,4,2,5,3,4,3,4,4,2,4,4,4,3,5,4,5,4,5,1,2,4,3,5,4,5,1,5,5,1,1,1,1,1,1,1,3,2,2,2,2,2,4,4,3,4,2,3,3,4,2,3,4,3,US,en,43,F,bachelor,mobile,panel,33.98641726625784
R0377,0,1,3,4,2,3,3,3,3,4,4,2,4,5,2,5,5,1,1,4,1,4,1,1,5,1,5,4,1,5,2,4,3,2,4,3,4,4,4,3,3,4,1,3,3,4,2,2,1,4,3,3,3,3,5,1,3,2,1,1,5,1,1,1,1,2,2,5,3,2,3,3,5,1,1,4,4,4,3,4,1,2,1,1,5,2,2,5,3,4,2,3,2,4,5,RU,ru,52,M,bachelor,mobile,panel,30.09281273638903
R0378,0,1,3,4,3,2,2,5,1,1,4,2,2,3,5,1,4,1,1,2,1,4,3,3,1,4,5,3,5,2,3,1,2,2,4,3,5,4,1,1,5,5,1,4,1,4,3,5,3,1,4,3,2,3,4,2,4,4,5,2,4,4,1,1,3,2,5,5,5,3,2,4,4,1,1,3,3,2,1,3,2,1,3,2,5,5,3,4,2,3,3,3,1,5,2,RU,ru,64,F,secondary,mobile,ads,16.881095965601673
R0379,0,0,4,4,3,1,3,1,3,2,1,3,3,2,3,4,2,2,3,3,2,1,5,5,3,4,3,5,1,2,1,3,2,2,2,2,1,1,5,4,3,2,2,3,1,1,1,4,3,1,3,3,4,4,2,2,2,3,5,3,3,3,4,4,4,3,2,1,5,2,4,3,5,4,2,5,1,5,5,1,3,2,5,1,3,5,2,1,3,5,4,1,3,5,3,RU,ru,47,F,master,mobile,panel,17.428831949289833
R0380,0,1,2,3,1,1,3,4,2,1,5,2,2,2,3,1,1,1,1,5,4,3,1,5,4,3,2,5,1,5,2,3,5,5,4,2,1,3,2,5,3,3,1,4,1,2,3,2,5,3,4,2,2,5,5,2,2,4,3,2,2,4,1,5,1,4,4,5,4,1,1,4,1,4,5,1,5,5,3,4,5,1,2,1,2,4,4,1,3,1,5,1,1,5,1,IN,en,61,M,master,desktop,panel,16.99898368604652
R0381,0,1,3,4,4,3,4,2,2,5,3,2,1,3,3,3,5,3,1,2,1,2,2,3,1,4,3,2,2,4,3,4,3,3,3,3,3,3,1,2,1,2,2,4,4,2,4,3,1,3,5,1,2,3,3,4,4,3,5,5,3,2,1,3,2,3,3,3,2,5,3,1,3,3,2,2,3,1,3,5,5,3,3,2,3,3,4,4,3,2,2,3,1,3,3,US,en,19,M,phd,desktop,panel,17.34921218107394
R0382,0,0,2,4,2,4,1,5,4,3,4,1,3,4,4,4,2,5,4,1,1,4,2,2,3,3,1,4,5,1,3,1,4,5,3,5,4,3,5,2,4,3,5,1,5,2,4,1,2,1,1,2,1,2,3,3,5,2,4,1,2,2,5,1,2,4,1,5,1,1,4,4,1,2,4,3,3,5,4,3,2,4,1,5,3,2,3,4,1,5,4,3,5,2,5,DE,de,61,M,phd,mobile,panel,15.988281937481105
R0383,0,0,4,1,2,3,4,3,5,2,5,2,4,2,1,5,3,1,2,2,5,3,2,4,3,4,2,1,1,5,2,2,2,5,4,2,1,2,2,3,2,3,3,4,4,3,4,2,4,1,4,4,1,2,5,4,1,4,4,3,4,2,3,4,3,3,3,1,2,4,5,4,4,1,3,4,2,4,5,5,5,4,5,4,1,5,4,4,4,4,1,5,2,5,1,IN,en,23,F,master,mobile,panel,16.138148593418727
R0384,1,1,2,3,3,3,4,4,2,3,3,4,1,2,4,4,5,5,2,5,3,4,1,2,3,3,3,3,1,4,2,3,1,4,3,4,2,2,3,4,4,2,1,4,1,1,2,1,2,3,3,5,5,1,5,4,2,5,5,5,1,5,4,5,4,4,5,1,4,4,4,3,2,5,2,3,2,4,4,2,2,5,4,3,4,4,4,1,2,1,5,4,3,3,2,RU,ru,24,M,secondary,mobile,panel,33.90741919180237
R0385,0,0,2,3,4,3,3,2,3,1,2,3,2,4,4,4,3,3,2,3,3,4,4,1,4,3,3,3,4,5,2,2,1,4,3,5,3,4,3,1,2,4,3,3,2,5,5,1,3,1,3,2,3,3,3,1,1,5,2,1,3,3,3,2,4,3,3,4,2,2,3,2,1,1,3,1,3,4,3,1,5,2,5,4,4,3,3,3,5,1,2,3,1,5,4,RU,ru,59,F,master,mobile,ads,14.394605894449501
R0386,1,1,3,3,3,2,4,4,3,1,2,2,5,4,4,4,4,1,1,4,1,3,1,1,4,2,2,3,4,2,4,1,5,4,5,2,5,4,3,2,3,4,2,4,2,3,2,1,4,2,2,1,3,3,3,4,3,4,2,1,5,2,1,1,1,3,2,4,4,3,3,2,2,1,2,3,1,2,3,1,4,3,1,4,3,3,4,2,4,2,3,3,4,4,2,RU,ru,22,M,bachelor,mobile,panel,16.069585089653238
R0387,1,1,3,3,3,3,3,2,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,DE,de,27,F,master,desktop,panel,17.696234966193295
R0388,0,1,2,4,3,3,3,5,3,2,2,1,5,1,4,2,5,3,3,3,2,5,4,3,5,1,5,5,3,1,2,1,5,4,4,4,1,2,4,2,1,5,3,4,1,1,5,3,3,5,1,4,3,4,1,3,5,2,4,3,4,4,2,3,5,1,3,1,4,3,1,2,3,1,5,4,3,2,5,4,1,2,1,5,2,3,5,4,4,1,2,3,3,5,4,US,en,65,M,master,mobile,panel,16.766783111857833
R0389,1,1,4,3,3,4,5,1,1,1,3,1,5,4,3,1,2,4,4,2,3,4,4,2,2,3,2,2,2,4,3,3,4,3,2,1,2,5,5,1,2,5,5,2,4,3,3,4,3,4,5,2,1,1,1,3,1,2,5,2,4,3,4,3,1,2,1,2,3,4,2,1,3,2,3,3,1,2,4,3,4,4,3,3,3,2,3,3,3,3,4,2,2,4,1,DE,de,21,F,bachelor,desktop,organic,24.41965903960154
R0390,0,0,4,3,3,2,2,1,5,2,3,5,5,5,3,2,4,4,4,1,5,2,2,3,4,4,2,5,1,5,5,4,5,2,5,3,5,2,3,3,4,5,4,3,5,3,4,4,1,1,1,1,2,1,5,5,5,3,3,1,1,1,5,3,2,4,3,5,3,2,5,5,1,5,5,5,5,5,2,2,2,3,2,1,1,2,5,2,5,1,1,4,4,4,5,US,en,55,F,master,desktop,ads,16.68455801122376
R0391,0,1,3,1,1,3,4,3,1,5,1,2,1,4,3,2,4,3,4,5,1,4,2,5,3,1,2,5,3,4,1,4,3,5,3,1,3,4,4,3,4,4,2,3,1,1,3,3,4,1,5,4,2,4,1,3,3,4,5,5,5,5,3,5,5,2,3,3,1,4,3,3,3,4,5,1,3,3,3,1,1,2,2,3,3,2,3,4,3,2,2,2,1,4,4,US,en,33,F,master,desktop,organic,15.78586960372159
R0392,1,1,3,4,3,3,3,3,5,3,3,3,3,3,4,3,3,2,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,1,3,3,3,3,3,4,3,1,3,3,3,2,3,3,3,2,3,3,US,en,36,M,phd,mobile,organic,16.606527476712106
R0393,1,1,3,1,1,4,3,2,2,3,4,1,5,4,4,3,5,1,2,4,1,5,4,2,5,4,1,2,4,2,5,3,4,4,4,3,4,3,2,4,4,3,2,4,3,4,1,4,5,2,4,2,2,2,2,1,3,3,5,3,2,3,2,2,3,2,3,3,3,2,5,3,4,4,5,4,3,2,4,4,2,3,2,5,5,3,1,5,5,5,1,5,4,1,5,RU,ru,41,F,bachelor,mobile,ads,26.29406331881821
R0394,0,1,5,3,5,5,5,3,4,3,1,5,4,3,5,3,2,3,4,5,3,3,3,3,3,1,4,4,2,4,3,3,5,1,4,5,1,3,1,5,5,3,5,4,2,3,3,2,3,1,5,4,4,3,4,3,3,2,4,1,1,4,2,1,5,4,3,4,2,1,3,5,4,3,3,3,3,2,5,4,2,3,1,3,5,4,5,3,3,5,4,1,2,3,2,DE,de,63,F,secondary,desktop,ads,18.275488309045198
R0395,0,1,3,4,2,5,5,4,4,5,3,4,1,2,4,5,5,5,1,5,3,2,2,1,5,2,4,2,1,1,5,4,1,3,2,4,5,5,3,5,2,3,3,3,5,1,5,3,5,1,2,1,2,1,3,4,3,5,4,2,3,2,5,5,5,2,4,3,2,4,1,5,5,2,3,5,3,3,4,1,3,1,2,4,5,4,2,1,1,4,4,1,1,4,1,IN,en,60,F,secondary,desktop,organic,16.811666707694933
R0396,1,1,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,1,3,3,3,3,US,en,24,M,bachelor,mobile,organic,16.78747446921794
R0397,1,1,2,3,3,2,3,2,2,2,4,4,2,3,4,1,2,4,4,2,3,4,3,5,3,5,5,4,1,5,1,5,2,1,2,2,5,4,4,4,5,4,1,3,4,3,2,4,3,3,1,3,5,3,3,4,5,2,2,1,5,1,4,2,2,2,2,5,3,3,3,3,5,5,5,2,3,5,4,3,5,4,5,3,1,3,1,5,5,5,1,5,5,1,5,US,en,47,F,secondary,desktop,panel,27.646267776232822
R0398,0,1,5,1,4,4,5,2,2,3,4,2,5,1,1,2,2,2,5,5,3,3,1,1,2,4,1,2,4,2,4,4,5,2,3,4,5,1,1,2,3,2,3,4,2,1,1,1,1,2,1,4,1,1,4,3,3,4,3,3,3,5,1,2,1,2,4,5,2,3,1,3,5,2,5,3,5,1,4,5,3,3,1,2,4,1,5,1,1,3,3,4,1,4,2,IN,en,20,M,secondary,desktop,panel,14.853541813942003
R0399,0,0,4,2,4,2,1,1,3,2,1,2,3,3,2,4,5,3,3,2,4,4,2,2,3,3,1,1,5,2,5,2,5,5,1,5,1,2,1,4,1,1,2,4,2,3,2,2,2,1,5,3,1,3,2,1,3,1,4,1,4,3,2,3,2,3,2,5,4,3,2,2,1,1,1,2,3,2,1,1,1,3,2,4,4,3,4,1,3,2,5,1,2,5,1,RU,ru,39,F,phd,desktop,ads,29.553569236802367
R0400,0,0,2,5,4,5,5,1,5,4,3,4,3,4,2,3,3,4,2,4,3,4,4,1,5,4,3,4,4,5,1,1,1,2,3,3,3,1,4,5,1,3,2,4,2,5,4,2,1,1,3,2,4,3,4,3,5,2,1,2,2,3,5,1,1,2,2,2,5,4,3,4,1,4,1,1,3,4,2,5,4,2,4,4,2,1,3,4,4,1,3,3,3,3,4,DE,de,33,M,master,desktop,ads,16.85119536745452
R0401,1,0,3,2,4,4,1,3,4,2,5,2,2,2,4,1,3,2,3,1,4,1,4,1,3,1,1,1,2,2,3,1,5,4,4,3,5,5,1,1,4,5,4,3,3,1,3,3,2,1,3,2,1,1,2,1,3,1,2,3,1,2,2,3,2,4,1,2,3,5,1,5,2,5,2,1,3,2,3,3,4,3,3,2,5,2,3,3,3,1,5,1,3,3,5,US,en,38,F,bachelor,desktop,panel,16.182528056311472
R0402,1,1,3,3,5,1,3,3,3,3,3,2,3,4,3,3,4,3,1,3,2,5,2,2,4,3,1,5,3,1,1,1,4,3,5,5,1,1,5,3,4,5,3,5,5,2,3,2,5,5,5,1,1,5,2,1,1,1,1,3,1,1,4,3,4,2,4,5,3,3,5,4,3,4,3,5,5,1,4,3,2,1,3,5,4,5,2,3,3,5,3,3,5,1,5,IN,en,56,F,phd,desktop,panel,19.05755903677651
R0403,1,1,4,3,2,2,3,3,3,3,5,4,2,2,2,1,1,4,3,2,2,2,4,3,1,5,1,3,5,2,5,4,5,5,4,3,3,2,4,5,4,3,2,5,1,2,2,1,1,1,2,3,2,1,4,5,2,3,1,1,5,1,2,1,1,2,1,5,4,5,2,2,3,2,2,2,1,4,2,3,4,2,3,3,5,2,3,2,5,4,1,4,5,3,3,DE,de,48,M,master,mobile,panel,27.16876439204503
R0404,1,1,3,3,3,3,4,3,3,2,2,2,2,4,4,3,4,3,2,4,4,4,2,4,4,4,3,3,4,1,3,5,3,3,4,3,2,2,3,2,3,2,5,4,2,2,1,1,2,1,3,2,4,4,3,4,3,2,2,3,4,2,2,3,2,2,2,4,4,2,3,2,1,1,3,5,2,1,1,5,3,1,2,5,4,2,3,1,3,2,3,1,2,4,1,US,en,55,F,secondary,mobile,organic,25.90210161853065
R0405,1,0,3,3,5,3,3,4,3,4,3,4,4,2,2,1,2,4,2,1,5,2,5,4,2,3,1,4,2,3,2,3,2,2,2,3,4,3,3,3,3,3,2,2,3,4,3,3,4,3,5,1,2,1,1,2,1,1,3,4,1,5,2,4,3,3,4,4,3,4,5,3,2,5,5,4,5,5,3,4,2,4,2,4,4,4,1,3,5,4,1,5,4,5,5,IN,en,59,F,master,desktop,organic,28.94456327478026
R0406,0,1,1,2,3,3,3,1,5,2,4,3,3,5,3,4,3,1,5,1,3,2,2,1,1,3,4,3,5,3,4,5,4,1,4,5,4,4,3,3,1,5,2,3,1,2,2,3,3,3,3,2,3,1,1,2,1,2,5,3,5,3,3,1,5,5,5,3,1,3,5,4,3,3,3,4,2,2,2,5,4,3,3,2,4,3,3,3,5,5,1,3,5,3,2,DE,de,40,M,master,mobile,panel,17.791133748437403
R0407,1,0,1,5,1,2,1,4,4,3,2,1,3,4,4,4,5,2,2,3,3,3,5,5,2,1,5,1,2,5,4,5,2,4,3,2,2,2,5,5,4,4,2,4,5,2,4,3,2,5,5,4,4,2,3,4,4,2,5,2,4,2,2,4,2,4,4,2,3,1,2,4,4,4,4,4,4,5,2,5,4,2,1,5,1,1,4,5,3,2,1,2,1,4,3,DE,de,63,F,bachelor,desktop,panel,17.262132312954954
R0408,1,0,3,5,2,5,1,3,2,2,3,4,5,5,3,3,5,5,2,5,4,2,1,5,2,3,2,3,5,4,2,3,2,3,5,5,1,1,3,3,2,3,3,3,2,3,3,1,2,3,5,1,3,5,4,3,3,3,4,2,3,2,2,3,4,3,3,3,4,3,1,2,3,3,4,2,2,5,3,1,2,4,2,1,4,4,4,2,3,2,3,5,4,1,4,RU,ru,47,F,master,desktop,organic,17.07399694735908
R0409,0,1,3,1,1,4,5,5,4,4,2,1,1,5,3,5,3,3,1,3,3,4,3,3,4,1,5,5,3,4,4,4,3,2,2,2,2,5,1,2,3,1,3,3,5,4,5,4,4,3,4,3,1,5,3,3,3,5,2,5,2,5,2,5,3,1,2,2,2,2,2,4,3,5,4,3,4,5,1,1,3,3,4,1,3,5,1,4,5,2,2,3,2,2,4,US,en,52,M,master,desktop,ads,15.544865960926412
